,"(('gas', 'gas_boiler'), 'flow')","(('gas_boiler', 'heat_generation'), 'flow')","(('gas_boiler', 'heat_generation'), 'status')","(('chp', 'electricity'), 'flow')","(('chp', 'electricity'), 'status')","(('chp', 'heat_generation'), 'flow')","(('gas', 'chp'), 'flow')","(('electricity', 'heatpump_air'), 'flow')","(('heatpump_air', 'heat_generation'), 'flow')","(('heatpump_air', 'heat_generation'), 'status')","(('electricity', 'electrolysis'), 'flow')","(('electricity', 'electrolysis'), 'status')","(('electrolysis', 'h2'), 'flow')","(('electrolysis', 'heat_generation'), 'flow')","(('heat_generation', 'thermal_storage'), 'flow')","(('thermal_storage', 'None'), 'storage_content')","(('thermal_storage', 'storage_out'), 'flow')"
2018-01-02 21:00:00,1064.3561660784828,904.7027411667103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,161.56762110901548,306.1451455,1.0,0.0,0.0,0.0,0.0,1789.795255087763,0.0,1785.200301
2018-01-02 22:00:00,1194.0735243137767,1014.9624956667101,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,161.416637153462,304.41976900000003,1.0,0.0,0.0,0.0,0.0,1898.3296330877629,0.0,1893.734679
2018-01-02 23:00:00,1252.0667162255415,1064.2567087917103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,160.83637239384717,297.910778125,1.0,0.0,0.0,0.0,0.0,1941.114855337763,0.0,1936.51990125
2018-01-03 00:00:00,1294.7656635784824,1100.55081404171,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,160.54417479336098,294.690480875,1.0,0.0,0.0,0.0,0.0,1974.1886633377628,0.0,1969.5937092499998
2018-01-03 01:00:00,1310.5658410784824,1113.98096491671,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,160.61868856786884,295.5128555,1.0,0.0,0.0,0.0,0.0,1988.4411888377629,0.0,1983.84623475
2018-01-03 02:00:00,1336.2477172549534,1135.8105596667103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,160.41816481634874,293.30542675,1.0,0.0,0.0,0.0,0.0,2008.063354837763,0.0,2003.46840075
2018-01-03 03:00:00,1349.6016554902476,1147.1614071667104,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,160.27508860293804,291.74141199999997,1.0,0.0,0.0,0.0,0.0,2017.850187587763,0.0,2013.2552335
2018-01-03 04:00:00,1368.0719001961302,1162.8611151667105,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,160.27508860293804,291.74141199999997,1.0,0.0,0.0,0.0,0.0,2033.549895587763,0.0,2028.9549415000001
2018-01-03 05:00:00,1366.5339172549534,1161.5538296667103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,159.96154673499916,288.30522874999997,1.0,0.0,0.0,0.0,0.0,2028.806426837763,0.0,2024.21147275
2018-01-03 06:00:00,1585.681580490247,1347.82934341671,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,159.44143647711107,282.7541595,1.0,0.0,0.0,0.0,0.0,2209.5308713377626,0.0,2204.93591725
2018-01-03 07:00:00,1710.3105525490703,1453.7639696667097,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,159.81134307293206,286.68121300000007,1.0,0.0,0.0,0.0,0.0,2319.3925510877625,0.0,2314.7975969999998
2018-01-03 08:00:00,1730.1273310784827,1470.6082314167102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,160.77597602802257,297.2082595,1.0,0.0,0.0,0.0,0.0,2346.763859337763,0.0,2342.16890525
2018-01-03 09:00:00,1649.5550510784824,1402.12179341671,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,161.65499043508015,307.12643725,1.0,0.0,0.0,0.0,0.0,2288.1955990877627,0.0,2283.600645
2018-01-03 10:00:00,1495.8135434314236,1271.44151191671,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.29303750265439,314.4630545,1.0,0.0,0.0,0.0,0.0,2164.8519348377627,0.0,2160.25698075
2018-01-03 11:00:00,1306.5534694608355,1110.5704490417102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.84442702632964,320.948770125,1.0,0.0,0.0,0.0,0.0,2010.466587587763,0.0,2005.8716335
2018-01-03 12:00:00,1146.3810878431887,974.4239246667103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.96287736105572,322.35428825,1.0,0.0,0.0,0.0,0.0,1875.725581337763,0.0,1871.13062725
2018-01-03 13:00:00,1130.5770618137767,960.9905025417102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.82541371602665,320.724970125,1.0,0.0,0.0,0.0,0.0,1860.662841087763,0.0,1856.067887
2018-01-03 14:00:00,1090.8908501961298,927.2572226667103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.68165625808575,319.03130175,1.0,0.0,0.0,0.0,0.0,1825.235892837763,0.0,1820.64093875
2018-01-03 15:00:00,1084.1613707843649,921.5371651667101,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.57662733911755,317.79592525,1.0,0.0,0.0,0.0,0.0,1818.2804588377628,0.0,1813.6855047499998
2018-01-03 16:00:00,1069.8784143137766,909.3966521667102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.4341829797707,316.13047025000003,1.0,0.0,0.0,0.0,0.0,1804.474490837763,0.0,1799.87953675
2018-01-03 17:00:00,1007.5778606373061,856.4411815417102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.45905375203785,316.42018112500006,1.0,0.0,0.0,0.0,0.0,1751.808731087763,0.0,1747.213777
2018-01-03 18:00:00,995.177319902012,845.9007219167102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.57001352993552,317.719914,1.0,0.0,0.0,0.0,0.0,1742.5680043377629,0.0,1737.97305025
2018-01-03 19:00:00,988.4291088726003,840.1647425417102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.6758699379408,318.961648125,1.0,0.0,0.0,0.0,0.0,1738.073759087763,0.0,1733.478805
2018-01-03 20:00:00,993.9807006373063,844.8835955417103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.83756870591503,320.869919875,1.0,0.0,0.0,0.0,0.0,1744.700883837763,0.0,1740.10592975
2018-01-03 21:00:00,1025.0377260784826,871.2820671667102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.9377695030446,322.05640975,1.0,0.0,0.0,0.0,0.0,1772.285845337763,0.0,1767.69089125
2018-01-03 22:00:00,1104.9495628431885,939.2071284167102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.01936817341962,323.0256545,1.0,0.0,0.0,0.0,0.0,1841.180151337763,0.0,1836.58519725
2018-01-03 23:00:00,1095.101043431424,930.8358869167103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.03195698743193,323.1753535,1.0,0.0,0.0,0.0,0.0,1832.958608837763,0.0,1828.36365475
2018-01-04 00:00:00,980.8629622549533,833.7335179167103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.01936817341962,323.0256545,1.0,0.0,0.0,0.0,0.0,1735.706540837763,0.0,1731.11158675
2018-01-04 01:00:00,929.893482549071,790.4094601667103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.05082200574208,323.399902,1.0,0.0,0.0,0.0,0.0,1692.756730587763,0.0,1688.1617765
2018-01-04 02:00:00,915.1553991667181,777.8820892917104,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.08876721923323,323.851297625,1.0,0.0,0.0,0.0,0.0,1680.680755337763,0.0,1676.08580125
2018-01-04 03:00:00,931.464828284365,791.7451040417102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.07650210949453,323.703891875,1.0,0.0,0.0,0.0,0.0,1694.3963643377629,0.0,1689.80141025
2018-01-04 04:00:00,964.6577443137767,819.9590826667102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.9690709442044,322.42812675,1.0,0.0,0.0,0.0,0.0,1721.334577837763,0.0,1716.73962375
2018-01-04 05:00:00,1080.643634313777,918.5470891667104,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.03834137335613,323.25096799999994,1.0,0.0,0.0,0.0,0.0,1820.745425587763,0.0,1816.1504715
2018-01-04 06:00:00,1279.9190343137768,1087.9311791667103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.02609843174065,323.10405825,1.0,0.0,0.0,0.0,0.0,1989.982605837763,0.0,1985.38765175
2018-01-04 07:00:00,1264.5980372549534,1074.9083316667104,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.9000350659726,321.609592,1.0,0.0,0.0,0.0,0.0,1975.4652920877631,0.0,1970.8703380000002
2018-01-04 08:00:00,1277.8042931373063,1086.1336491667103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.9188667017277,321.83262225,1.0,0.0,0.0,0.0,0.0,1986.913639837763,0.0,1982.31868575
2018-01-04 09:00:00,1257.8028381373065,1069.1324124167104,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.9880088094417,322.65267524999996,1.0,0.0,0.0,0.0,0.0,1970.732456087763,0.0,1966.137502
2018-01-04 10:00:00,1175.9342921078946,999.5441482917104,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.08876721923323,323.851297625,1.0,0.0,0.0,0.0,0.0,1902.342814337763,0.0,1897.74786025
2018-01-04 11:00:00,1460.6980163261608,1241.5933138772366,1.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,163.17082092401267,324.83047799999997,1.0,0.0,0.0,0.0,0.0,1855.897476087763,0.0,1851.302522
2018-01-04 12:00:00,1348.511486914396,1146.2347638772367,1.0,200.00000000000006,1.0,289.47368421052647,526.3157894736844,163.20245036221493,325.2085685,1.0,0.0,0.0,0.0,0.0,1760.917016587763,0.0,1756.3220625000001
2018-01-04 13:00:00,1288.3130672085138,1095.0661071272366,1.0,200.0,1.0,289.47368421052636,526.3157894736843,163.18348008436178,324.98171425,1.0,0.0,0.0,0.0,0.0,1709.521505587763,0.0,1704.9265515
2018-01-04 14:00:00,1289.0849042673376,1095.722168627237,1.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,163.17082092401267,324.83047799999997,1.0,0.0,0.0,0.0,0.0,1710.026330837763,0.0,1705.43137675
2018-01-04 15:00:00,1266.659657943808,1076.6607092522368,1.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,163.12699942811886,324.305770125,1.0,0.0,0.0,0.0,0.0,1690.440163587763,0.0,1685.8452095
2018-01-04 16:00:00,1334.6384107379254,1134.4426491272366,1.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,163.00046672155574,322.801106,1.0,0.0,0.0,0.0,0.0,1746.717439337763,0.0,1742.12248525
2018-01-04 17:00:00,1411.5644198555729,1199.8297568772368,1.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,163.01936817341962,323.0256545,1.0,0.0,0.0,0.0,0.0,1812.329095587763,0.0,1807.7341415
2018-01-04 18:00:00,1566.4569916202784,1331.4884428772366,1.0,200.00000000000003,1.0,289.4736842105264,526.3157894736843,163.01316317805237,322.95156599999996,1.0,0.0,0.0,0.0,0.0,1943.913693087763,0.0,1939.318739
2018-01-04 19:00:00,1551.9773225026315,1319.1807241272368,1.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,162.9502043064856,322.204339,1.0,0.0,0.0,0.0,0.0,1930.858747337763,0.0,1926.26379325
2018-01-04 20:00:00,1422.1247263261605,1208.8060173772365,1.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,162.93140900486324,321.981309,1.0,0.0,0.0,0.0,0.0,1820.261010587763,0.0,1815.6660565
2018-01-04 21:00:00,1399.3073391202786,1189.4112382522367,1.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,162.82541371602665,320.724970125,1.0,0.0,0.0,0.0,0.0,1799.609892587763,0.0,1795.0149385
2018-01-04 22:00:00,1330.2904269143962,1130.7468628772367,1.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,162.66310240061486,318.81273799999997,1.0,0.0,0.0,0.0,0.0,1739.033285087763,0.0,1734.438331
2018-01-04 23:00:00,1336.3596251496904,1135.9056813772368,1.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,162.56390929086092,317.6480315,1.0,0.0,0.0,0.0,0.0,1743.027397087763,0.0,1738.432443
2018-01-05 00:00:00,1312.0538922085138,1115.2458083772367,1.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,162.4467270974233,316.27616175,1.0,0.0,0.0,0.0,0.0,1720.995654337763,0.0,1716.40070025
2018-01-05 01:00:00,1316.3229975026313,1118.8745478772366,1.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,162.2810680707827,314.3452135,1.0,0.0,0.0,0.0,0.0,1722.6934455877629,0.0,1718.0984915
2018-01-05 02:00:00,1331.543302208514,1131.811806877237,1.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,162.1219831220151,312.50201525,1.0,0.0,0.0,0.0,0.0,1733.787506337763,0.0,1729.19255225
2018-01-05 03:00:00,1381.6082683849843,1174.3670281272366,1.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,162.00669418387008,311.17053,1.0,0.0,0.0,0.0,0.0,1775.011242337763,0.0,1770.41628825
2018-01-05 04:00:00,1433.4322575026315,1218.4174188772367,1.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,161.87955514408546,309.70869425,1.0,0.0,0.0,0.0,0.0,1817.599797337763,0.0,1813.00484325
2018-01-05 05:00:00,1563.246929708514,1328.7598902522368,1.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,161.74746232167308,308.194321625,1.0,0.0,0.0,0.0,0.0,1926.427896087763,0.0,1921.832942
2018-01-05 06:00:00,1758.2466420614548,1494.5096457522366,1.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,161.60932289872073,306.61984387499996,1.0,0.0,0.0,0.0,0.0,2090.603173837763,0.0,2086.00821975
2018-01-05 07:00:00,1809.617238532043,1538.1746527522366,1.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,161.56157831962275,306.076732875,1.0,0.0,0.0,0.0,0.0,2133.725069837763,0.0,2129.13011575
2018-01-05 08:00:00,1805.0752177967493,1534.3139351272368,1.0,199.99999999999994,1.0,289.4736842105263,526.315789473684,161.54965538181756,305.94123075,1.0,0.0,0.0,0.0,0.0,2129.728850087763,0.0,2125.1338960000003
2018-01-05 09:00:00,1804.1990213261606,1533.5691681272365,1.0,200.0,1.0,289.47368421052636,526.3157894736843,161.61537663834812,306.68848025,1.0,0.0,0.0,0.0,0.0,2129.7313325877626,0.0,2125.1363785
2018-01-05 10:00:00,1688.922587061455,1435.5841990022368,1.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,161.74746401619154,308.194332375,1.0,0.0,0.0,0.0,0.0,2033.252215587763,0.0,2028.6572615
2018-01-05 11:00:00,1618.9879635320433,1376.1397690022368,1.0,199.99999999999986,1.0,289.4736842105262,526.3157894736838,161.885508448173,309.777330375,1.0,0.0,0.0,0.0,0.0,1975.390783587763,0.0,1970.7958295
2018-01-05 12:00:00,1492.70298132616,1268.7975341272358,1.0,200.00000000000057,1.0,289.4736842105272,526.3157894736858,161.97034690511015,310.75188399999996,1.0,0.0,0.0,0.0,0.0,1869.023102337763,0.0,1864.42814825
2018-01-05 13:00:00,1113.4053636867202,946.394559133712,1.0,378.2616538682533,1.0,547.4839727040509,995.425404916456,161.98870388727732,310.96257925000003,1.0,0.0,0.0,0.0,0.0,1804.841111087763,0.0,1800.246157
2018-01-05 14:00:00,1089.6833949020122,926.2308856667103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,161.79553838187655,308.74435124999997,1.0,0.0,0.0,0.0,0.0,1813.922605337763,0.0,1809.32765125
2018-01-05 15:00:00,1085.5989981373064,922.7591484167103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,161.69308027593104,307.57455125,1.0,0.0,0.0,0.0,0.0,1809.281068087763,0.0,1804.686114
2018-01-05 16:00:00,1140.793744902012,969.6746831667101,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,161.6338624226658,306.89704075000003,1.0,0.0,0.0,0.0,0.0,1855.519092337763,0.0,1850.92413825
2018-01-05 17:00:00,1253.5595666667177,1065.52563166671,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,161.37827374422406,303.995812,1.0,0.0,0.0,0.0,0.0,1948.468812087763,0.0,1943.873858
2018-01-05 18:00:00,1438.6031719608352,1222.8126961667099,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,161.14759258198214,301.4003095,1.0,0.0,0.0,0.0,0.0,2103.1603740877626,0.0,2098.56542
2018-01-05 19:00:00,1442.8930049020116,1226.4590541667098,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,161.02444131531556,300.02139,1.0,0.0,0.0,0.0,0.0,2105.4278125877627,0.0,2100.8328585
2018-01-05 20:00:00,1351.4751716667179,1148.7538959167102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,160.93108641765292,298.979268,1.0,0.0,0.0,0.0,0.0,2026.680532337763,0.0,2022.08557825
2018-01-05 21:00:00,1305.766814019659,1109.9017919167102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,160.87280347779577,298.3305355,1.0,0.0,0.0,0.0,0.0,1987.179695837763,0.0,1982.58474175
2018-01-05 22:00:00,1263.0501390196591,1073.5926181667103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,161.01428668720862,299.90252699999996,1.0,0.0,0.0,0.0,0.0,1952.442513587763,0.0,1947.8475595
2018-01-05 23:00:00,1246.819391960836,1059.7964831667105,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,161.24736575657192,302.5225125,1.0,0.0,0.0,0.0,0.0,1941.2663640877631,0.0,1936.6714100000002
2018-01-06 00:00:00,1206.1235412255414,1025.2050100417102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,161.40908999360914,304.34005937499995,1.0,0.0,0.0,0.0,0.0,1908.492437837763,0.0,1903.89748375
2018-01-06 01:00:00,1169.6270159314238,994.1829635417101,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,161.91423034632106,310.090789125,1.0,0.0,0.0,0.0,0.0,1883.2211210877629,0.0,1878.626167
2018-01-06 02:00:00,1134.5164710784827,964.3390004167102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.4544398458331,316.36059875,1.0,0.0,0.0,0.0,0.0,1859.646967587763,0.0,1855.0520135
2018-01-06 03:00:00,1123.5981368137768,955.0584162917103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.85180987007203,321.031902125,1.0,0.0,0.0,0.0,0.0,1855.037686837763,0.0,1850.44273275
2018-01-06 04:00:00,1105.9809360784827,940.0837956667103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.23560075350719,325.59966925,1.0,0.0,0.0,0.0,0.0,1844.630833337763,0.0,1840.03587925
2018-01-06 05:00:00,1192.3509815196592,1013.4983342917102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.55390977149833,329.430448125,1.0,0.0,0.0,0.0,0.0,1921.876150837763,0.0,1917.28119675
2018-01-06 06:00:00,1322.6120026961296,1124.2202022917102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.7529507050627,331.84564612500003,1.0,0.0,0.0,0.0,0.0,2035.013216837763,0.0,2030.41826275
2018-01-06 07:00:00,1323.3820563726006,1124.8747479167105,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.83703067823944,332.86963849999995,1.0,0.0,0.0,0.0,0.0,2036.691754837763,0.0,2032.09680075
2018-01-06 08:00:00,1282.382840931424,1090.0254147917103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.83063894662584,332.791377875,1.0,0.0,0.0,0.0,0.0,2001.7641610877631,0.0,1997.1692070000001
2018-01-06 09:00:00,1262.549754019659,1073.1672909167103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.8047185143053,332.47558675,1.0,0.0,0.0,0.0,0.0,1984.590246087763,0.0,1979.995292
2018-01-06 10:00:00,1145.2942140196592,973.5000819167102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.86944280597842,333.2650645,1.0,0.0,0.0,0.0,0.0,1885.712514837763,0.0,1881.11756075
2018-01-06 11:00:00,1066.2513904902476,906.3136819167104,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.86944280597842,333.2650645,1.0,0.0,0.0,0.0,0.0,1818.526114837763,0.0,1813.9311607500001
2018-01-06 12:00:00,946.915401666718,804.8780914167103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.88895804655056,333.50314875,1.0,0.0,0.0,0.0,0.0,1717.328608587763,0.0,1712.7336545
2018-01-06 13:00:00,883.170200049071,750.6946700417103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.98031847800743,334.619222875,1.0,0.0,0.0,0.0,0.0,1664.261261337763,0.0,1659.66630725
2018-01-06 14:00:00,876.8445941667179,745.3179050417102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,164.0194590758649,335.098734125,1.0,0.0,0.0,0.0,0.0,1659.364007587763,0.0,1654.7690535
2018-01-06 15:00:00,843.3644146078946,716.8597524167103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.8632285536336,333.18818500000003,1.0,0.0,0.0,0.0,0.0,1628.995305837763,0.0,1624.40035175
2018-01-06 16:00:00,899.8125057843649,764.8406299167102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.8047185143053,332.47558675,1.0,0.0,0.0,0.0,0.0,1676.263585087763,0.0,1671.668631
2018-01-06 17:00:00,987.7742782843653,839.6081365417105,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.85000321032473,333.027808875,1.0,0.0,0.0,0.0,0.0,1751.5833138377632,0.0,1746.9883597500002
2018-01-06 18:00:00,1123.1911928431884,954.7125139167102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.72128550657283,331.458389,1.0,0.0,0.0,0.0,0.0,1865.118271337763,0.0,1860.52331725
2018-01-06 19:00:00,1139.9791572549532,968.9822836667101,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.5403504540516,329.2693615,1.0,0.0,0.0,0.0,0.0,1877.199013587763,0.0,1872.6040595
2018-01-06 20:00:00,1023.4560019608356,869.9376016667102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.5275242915057,329.11444775,1.0,0.0,0.0,0.0,0.0,1777.9994178377628,0.0,1773.4044637499999
2018-01-06 21:00:00,967.9083793137767,822.7221224167101,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.46420252352604,328.3478375,1.0,0.0,0.0,0.0,0.0,1730.0173283377628,0.0,1725.4223742499998
2018-01-06 22:00:00,915.5817404902473,778.2444794167102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.2849664853429,326.196269,1.0,0.0,0.0,0.0,0.0,1683.388116837763,0.0,1678.79316275
2018-01-06 23:00:00,907.8677687255416,771.6876034167103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.31063566809166,326.50317325,1.0,0.0,0.0,0.0,0.0,1677.138145087763,0.0,1672.543191
2018-01-07 00:00:00,869.349764902012,738.9473001667102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.46372432176312,328.3438715,1.0,0.0,0.0,0.0,0.0,1646.2385400877629,0.0,1641.643586
2018-01-07 01:00:00,848.3918853431886,721.1331025417103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.57886538296978,329.73490687500004,1.0,0.0,0.0,0.0,0.0,1629.815377837763,0.0,1625.22042375
2018-01-07 02:00:00,880.0093315196591,748.0079317917102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.5343884189785,329.195640375,1.0,0.0,0.0,0.0,0.0,1656.150940587763,0.0,1651.5559865
2018-01-07 03:00:00,842.973731519659,716.5276717917102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.32993180631067,326.73393512499996,1.0,0.0,0.0,0.0,0.0,1622.208975337763,0.0,1617.61402125
2018-01-07 04:00:00,820.5506021078945,697.4680117917103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.0897011735674,323.858952375,1.0,0.0,0.0,0.0,0.0,1600.274332587763,0.0,1595.6793785
2018-01-07 05:00:00,864.9575053431885,735.2138795417102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.80693323219617,320.505671375,1.0,0.0,0.0,0.0,0.0,1634.666919337763,0.0,1630.07196525
2018-01-07 06:00:00,909.2324759314239,772.8476045417103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.59500960285143,318.012304375,1.0,0.0,0.0,0.0,0.0,1669.807277337763,0.0,1665.21232325
2018-01-07 07:00:00,1031.7370978431888,876.9765331667104,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.52054186858194,317.14024275,1.0,0.0,0.0,0.0,0.0,1773.064144337763,0.0,1768.46919025
2018-01-07 08:00:00,1394.9876669608352,1185.7395169167098,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,162.74049607202588,319.7137645,1.0,0.0,0.0,0.0,0.0,2084.4006498377626,0.0,2079.80569575
2018-01-07 09:00:00,1399.0209494608357,1189.1678070417104,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.08876721923323,323.851297625,1.0,0.0,0.0,0.0,0.0,2091.966473087763,0.0,2087.3715190000003
2018-01-07 10:00:00,1319.638944019659,1121.6931024167102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.13287854876714,324.37754149999995,1.0,0.0,0.0,0.0,0.0,2025.018012337763,0.0,2020.42305825
2018-01-07 11:00:00,1122.2424306373061,953.9060660417102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.12024288766412,324.226820125,1.0,0.0,0.0,0.0,0.0,1857.080254587763,0.0,1852.4853005
2018-01-07 12:00:00,973.4186409314241,827.4058447917105,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.22827831588322,325.51571487499996,1.0,0.0,0.0,0.0,0.0,1731.8689280877632,0.0,1727.2739740000002
2018-01-07 13:00:00,894.160915049071,760.0367777917104,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.29791628032973,326.350630125,1.0,0.0,0.0,0.0,0.0,1665.334776337763,0.0,1660.73982225
2018-01-07 14:00:00,937.5196653431885,796.8917155417103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.24060849453352,325.664610375,1.0,0.0,0.0,0.0,0.0,1701.503694337763,0.0,1696.90874025
2018-01-07 15:00:00,964.0032231373061,819.4027396667102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.34230906000334,326.88385825,1.0,0.0,0.0,0.0,0.0,1725.233966337763,0.0,1720.63901225
2018-01-07 16:00:00,1021.0180578431887,867.8653491667103,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.48313215945785,328.57704625,1.0,0.0,0.0,0.0,0.0,1775.389763837763,0.0,1770.79480975
2018-01-07 17:00:00,931.3474203431884,791.6453072917102,1.0,400.0,1.0,578.9473684210527,1052.6315789473686,163.63030341565792,330.357514125,1.0,0.0,0.0,0.0,0.0,1700.950189837763,0.0,1696.35523575
2018-01-07 18:00:00,1116.2506172085136,948.8130246272366,1.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,163.68183851974604,330.98227975,1.0,0.0,0.0,0.0,0.0,1569.268988587763,0.0,1564.6740345
2018-01-07 19:00:00,1127.3443439732198,958.2426923772367,1.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,163.7140668940437,331.373604,1.0,0.0,0.0,0.0,0.0,1579.089980587763,0.0,1574.4950265
2018-01-07 20:00:00,1099.5326775026315,934.6027758772367,1.0,199.99999999999997,1.0,289.47368421052636,526.3157894736842,163.79213664864363,332.320986,1.0,0.0,0.0,0.0,0.0,1556.397446087763,0.0,1551.802492
