,Normed PV feed in series for 1 kWp installed PV capacity,Heat demand time series inclusive losses of district hetaing network. This demand time series needs to be equal to the thermal energy after the thermal storage in the modelica model,This is the COP of the air source heat pump. It must be identical to the COP of the modelica model.,Maximum thermal power of the air sourced heatpump. ,Fixed loss factor related to the thermal capacity of the storage. It can be considered as thermal losses in the empty state e.g. at 50C,Loss factor dependent on the state of charge of the storage. It is related to the thermal capacity of the storage
SECONDS,pv_normed_per_kWp,Heat_demand_after_storage_kW,COP_Heatpump_air,Maximum-Power_Heatpump_air,TES_fix_loss_factor,TES_SOC_loss_factor
324000,0,1934.463961,3.001822807,1,0.0001,0.0002
324900,0,1980.353413,3.017705467,1,0.0001,0.0002
325800,0,1980.353413,3.007098418,1,0.0001,0.0002
326700,0,1862.104169,2.991326923,1,0.0001,0.0002
327600,0,1904.52686,2.960275087,1,0.0001,0.0002
328500,0,1904.52686,2.97572,1,0.0001,0.0002
329400,0,1942.153528,2.986106457,1,0.0001,0.0002
330300,0,1953.847925,3.007098418,1,0.0001,0.0002
331200,0.00E+00,1904.983969,3.001822807,1,0.0001,0.0002
332100,0,1816.440137,3.001822807,1,0.0001,0.0002
333000,0,1770.62006,3.039145648,1,0.0001,0.0002
333900,0,1770.62006,3.017705467,1,0.0001,0.0002
334800,0,1800.334752,3.044553381,1,0.0001,0.0002
335700,0,1805.708364,3.082953153,1,0.0001,0.0002
336600,0,1805.708364,3.055426786,1,0.0001,0.0002
337500,0,1768.308274,3.088518051,1,0.0001,0.0002
338400,0,1711.542631,3.039145648,1,0.0001,0.0002
339300,0,1711.542631,3.012392606,1,0.0001,0.0002
340200,0,1751.760006,3.017705467,1,0.0001,0.0002
341100,0,1762.908056,3.039145648,1,0.0001,0.0002
342000,0,1754.823943,3.039145648,1,0.0001,0.0002
342900,0,1761.756477,3.039145648,1,0.0001,0.0002
343800,0,1719.481732,3.055426786,1,0.0001,0.0002
344700,0,1717.66762,3.028387611,1,0.0001,0.0002
345600,0,1714.455463,3.023037102,1,0.0001,0.0002
346500,0,1714.455463,3.007098418,1,0.0001,0.0002
347400,0,1721.241276,2.980904181,1,0.0001,0.0002
348300,0,1715.450599,2.996565674,1,0.0001,0.0002
349200,0,1715.744476,2.991326923,1,0.0001,0.0002
350100,0,1713.602706,2.970553819,1,0.0001,0.0002
351000,0,1721.523392,2.980904181,1,0.0001,0.0002
351900,0,1721.523392,2.955162349,1,0.0001,0.0002
352800,0.00E+00,1727.677952,2.944989673,1,0.0001,0.0002
353700,0,1727.808525,2.950067241,1,0.0001,0.0002
354600,0,1730.480653,2.960275087,1,0.0001,0.0002
355500,0,1730.803079,2.970553819,1,0.0001,0.0002
356400,0,1747.970906,2.970553819,1,0.0001,0.0002
357300,0,1764.45624,2.960275087,1,0.0001,0.0002
358200,0,1789.70177,2.965405546,1,0.0001,0.0002
359100,0,1779.536237,2.970553819,1,0.0001,0.0002
360000,0,1765.852121,2.965405546,1,0.0001,0.0002
360900,0,1790.31192,2.970553819,1,0.0001,0.0002
361800,0,1847.927666,2.980904181,1,0.0001,0.0002
362700,0,1847.927666,2.980904181,1,0.0001,0.0002
363600,0,1897.398815,2.97572,1,0.0001,0.0002
364500,0,1921.811124,2.986106457,1,0.0001,0.0002
365400,0,1921.811124,2.991326923,1,0.0001,0.0002
366300,0,1946.310705,2.909930272,1,0.0001,0.0002
367200,0,2137.747453,2.837543947,0.994032825,0.0001,0.0002
368100,0,2137.747453,2.773158833,0.967028567,0.0001,0.0002
369000,0,2106.270086,2.066472222,0.67943059,0.0001,0.0002
369900,0,1962.267887,2.06314992,0.678120002,0.0001,0.0002
370800,0,1970.805411,2.040189587,0.669074136,0.0001,0.0002
371700,0,2147.23128,2.033723059,0.666530129,0.0001,0.0002
372600,0,2199.241886,2.066472222,0.67943059,0.0001,0.0002
373500,0,2199.241886,2.773158833,0.967028567,0.0001,0.0002
374400,0,2102.94319,2.791254486,0.974605664,0.0001,0.0002
375300,0,2111.710875,2.795815359,0.976516968,0.0001,0.0002
376200,0,2111.710875,2.809587849,0.982292322,0.0001,0.0002
377100,0,2174.170644,2.814208882,0.984231375,0.0001,0.0002
378000,0.003682962,2177.563831,2.804981967,0.98036026,0.0001,0.0002
378900,0.012800499,2177.563831,2.809587849,0.982292322,0.0001,0.0002
379800,0.018797562,2100.805924,2.809587849,0.982292322,0.0001,0.0002
380700,0.023645329,2044.611928,2.804981967,0.98036026,0.0001,0.0002
381600,0.028293982,2027.043499,2.782177236,0.970803563,0.0001,0.0002
382500,0.033025195,2039.893311,2.786708469,0.972701208,0.0001,0.0002
383400,0.038124128,2036.661148,2.782177236,0.970803563,0.0001,0.0002
384300,0.043652772,2011.031088,2.773158833,0.967028567,0.0001,0.0002
385200,0.055905065,2010.77402,2.0532468,0.674215908,0.0001,0.0002
386100,0.074207141,1970.751579,2.759740323,0.961416283,0.0001,0.0002
387000,0.083792261,1970.751579,2.06314992,0.678120002,0.0001,0.0002
387900,0.086505918,1930.90614,2.03695119,0.667799912,0.0001,0.0002
388800,0.085826415,1903.029564,2.03695119,0.667799912,0.0001,0.0002
389700,0.084864701,1903.029564,2.03695119,0.667799912,0.0001,0.0002
390600,0.08692064,1833.655071,2.043438296,0.670352825,0.0001,0.0002
391500,0.093965685,1817.998394,2.06314992,0.678120002,0.0001,0.0002
392400,0.106615072,1812.008926,2.043438296,0.670352825,0.0001,0.0002
393300,0.111920869,1801.61439,2.046697368,0.671636002,0.0001,0.0002
394200,0.109577341,1793.680656,2.049966853,0.672923688,0.0001,0.0002
395100,0.096826712,1793.680656,2.05653726,0.675512685,0.0001,0.0002
396000,0.078807907,1794.840592,2.066472222,0.67943059,0.0001,0.0002
396900,0.058224852,1798.990042,2.777660714,0.968912694,0.0001,0.0002
397800,0.049945527,1815.898005,2.782177236,0.970803563,0.0001,0.0002
398700,0.056151564,1827.581966,2.791254486,0.974605664,0.0001,0.0002
399600,0.075161767,1825.04609,2.795815359,0.976516968,0.0001,0.0002
400500,0.084268366,1825.04609,2.814208882,0.984231375,0.0001,0.0002
401400,0.080842389,1756.231815,2.791254486,0.974605664,0.0001,0.0002
402300,0.037759736,1812.420461,2.040189587,0.669074136,0.0001,0.0002
403200,0,1820.484118,2.024099763,0.662747208,0.0001,0.0002
404100,0,1867.087205,1.998877336,0.65284936,0.0001,0.0002
405000,0,1858.062615,1.995768663,0.651631168,0.0001,0.0002
405900,0,1858.062615,1.983430062,0.646799804,0.0001,0.0002
406800,0,1872.59393,1.977317797,0.644408678,0.0001,0.0002
407700,0,1898.10977,1.986500387,0.648001476,0.0001,0.0002
408600,0,1898.10977,1.989580233,0.649207247,0.0001,0.0002
409500,0,2106.681962,1.980369213,0.645602212,0.0001,0.0002
410400,0,2069.260601,1.983430062,0.646799804,0.0001,0.0002
411300,0,2069.260601,1.968219709,0.640852233,0.0001,0.0002
412200,0,2221.296818,1.962200688,0.638501201,0.0001,0.0002
413100,0,2034.44366,1.941420953,0.630395733,0.0001,0.0002
414000,0,2047.115069,1.950272416,0.633846278,0.0001,0.0002
414900,0,2118.480139,1.956218369,0.636165934,0.0001,0.0002
415800,0,2118.868113,1.956218369,0.636165934,0.0001,0.0002
416700,0,2118.868113,1.953240868,0.635004164,0.0001,0.0002
417600,0,2155.407097,1.950272416,0.633846278,0.0001,0.0002
418500,0,2007.222258,1.956218369,0.636165934,0.0001,0.0002
419400,0,2007.222258,1.959204962,0.637331607,0.0001,0.0002
420300,0,1918.4907,1.950272416,0.633846278,0.0001,0.0002
421200,0,2025.630725,1.9443625,0.631542081,0.0001,0.0002
422100,0,2025.630725,1.938488293,0.629253195,0.0001,0.0002
423000,0,1935.968235,1.932649473,0.626979471,0.0001,0.0002
423900,0,1943.109282,1.921076722,0.622476932,0.0001,0.0002
424800,0,1912.974544,1.903975148,0.61583326,0.0001,0.0002
425700,0,1927.970286,1.906804235,0.616931491,0.0001,0.0002
426600,0,1975.222704,1.889954713,0.61039545,0.0001,0.0002
427500,0,1975.222704,1.906804235,0.616931491,0.0001,0.0002
428400,0,1941.688374,1.895538035,0.612559972,0.0001,0.0002
429300,0,1945.061738,1.892742257,0.611475955,0.0001,0.0002
430200,0,1945.061738,1.903975148,0.61583326,0.0001,0.0002
431100,0,1914.87379,1.901154444,0.614738608,0.0001,0.0002
432000,0,1908.100824,1.915342164,0.62024783,0.0001,0.0002
432900,0,1908.100824,1.923956897,0.623596998,0.0001,0.0002
433800,0,1907.244449,1.93556448,0.628114447,0.0001,0.0002
434700,0,1892.143838,1.926845721,0.624720765,0.0001,0.0002
435600,0,1889.30098,1.938488293,0.629253195,0.0001,0.0002
436500,0,1878.015741,1.93556448,0.628114447,0.0001,0.0002
437400,0,1875.041524,1.956218369,0.636165934,0.0001,0.0002
438300,0,1872.146423,1.956218369,0.636165934,0.0001,0.0002
439200,0,1863.716799,1.968219709,0.640852233,0.0001,0.0002
440100,0,1856.455962,1.992669643,0.650417137,0.0001,0.0002
441000,0,1856.455962,2.027297393,0.6640038,0.0001,0.0002
441900,0,1843.579331,2.05653726,0.675512685,0.0001,0.0002
442800,0,1845.08338,2.059838283,0.676814042,0.0001,0.0002
443700,0,1845.08338,2.03695119,0.667799912,0.0001,0.0002
444600,0,1870.041774,2.011409483,0.657764154,0.0001,0.0002
445500,0,1841.562397,1.983430062,0.646799804,0.0001,0.0002
446400,0,1821.71503,1.968219709,0.640852233,0.0001,0.0002
447300,0,1832.983375,1.953240868,0.635004164,0.0001,0.0002
448200,0,1852.722556,1.941420953,0.630395733,0.0001,0.0002
449100,0,1852.722556,1.950272416,0.633846278,0.0001,0.0002
450000,0,1905.718994,1.956218369,0.636165934,0.0001,0.0002
450900,0,1911.947299,1.96520559,0.639674737,0.0001,0.0002
451800,0,1911.947299,1.980369213,0.645602212,0.0001,0.0002
452700,0,1939.511195,1.986500387,0.648001476,0.0001,0.0002
453600,0,2135.462174,2.008261737,0.656529109,0.0001,0.0002
454500,0,2125.958806,2.040189587,0.669074136,0.0001,0.0002
455400,0,1975.653001,2.040189587,0.669074136,0.0001,0.0002
456300,0,1884.59907,2.040189587,0.669074136,0.0001,0.0002
457200,0,1888.025855,2.043438296,0.670352825,0.0001,0.0002
458100,0,2054.327596,2.040189587,0.669074136,0.0001,0.0002
459000,0,2093.016876,2.033723059,0.666530129,0.0001,0.0002
459900,0,2093.016876,2.040189587,0.669074136,0.0001,0.0002
460800,0,1984.295636,2.049966853,0.672923688,0.0001,0.0002
461700,0,1983.304172,2.049966853,0.672923688,0.0001,0.0002
462600,0,1983.304172,2.0532468,0.674215908,0.0001,0.0002
463500,0.003061427,2037.772848,2.049966853,0.672923688,0.0001,0.0002
464400,0.007477594,2036.049866,2.046697368,0.671636002,0.0001,0.0002
465300,0.009382539,2036.049866,2.043438296,0.670352825,0.0001,0.0002
466200,0.014458643,1953.236754,2.027297393,0.6640038,0.0001,0.0002
467100,0.020936525,1894.644682,2.024099763,0.662747208,0.0001,0.0002
468000,0.027618586,1874.932672,2.011409483,0.657764154,0.0001,0.0002
468900,0.033916135,1886.350211,1.998877336,0.65284936,0.0001,0.0002
469800,0.039444416,1881.59368,1.986500387,0.648001476,0.0001,0.0002
470700,0.044729031,1881.59368,1.96520559,0.639674737,0.0001,0.0002
471600,0.049105886,1859.336324,1.947312974,0.632692256,0.0001,0.0002
472500,0.051694803,1821.86344,1.950272416,0.633846278,0.0001,0.0002
473400,0.051806221,1791.623479,1.950272416,0.633846278,0.0001,0.0002
474300,0.050350596,1782.9014,1.977317797,0.644408678,0.0001,0.0002
475200,0.048291728,1757.119327,2.024099763,0.662747208,0.0001,0.0002
476100,0.046474688,1723.771884,2.040189587,0.669074136,0.0001,0.0002
477000,0.045576611,1692.266561,2.049966853,0.672923688,0.0001,0.0002
477900,0.045050173,1677.776846,2.05653726,0.675512685,0.0001,0.0002
478800,0.044589248,1672.630052,2.046697368,0.671636002,0.0001,0.0002
479700,0.044012897,1662.91965,2.043438296,0.670352825,0.0001,0.0002
480600,0.043147024,1650.730785,2.033723059,0.666530129,0.0001,0.0002
481500,0.041867578,1652.384742,2.027297393,0.6640038,0.0001,0.0002
482400,0.040040913,1652.099397,2.024099763,0.662747208,0.0001,0.0002
483300,0.037528296,1641.177653,2.027297393,0.6640038,0.0001,0.0002
484200,0.034135497,1654.269653,2.030505142,0.665264766,0.0001,0.0002
485100,0.029554734,1671.529511,2.033723059,0.666530129,0.0001,0.0002
486000,0.029996427,1663.271949,2.030505142,0.665264766,0.0001,0.0002
486900,0.040692931,1607.408991,2.03695119,0.667799912,0.0001,0.0002
487800,0.037611346,1590.829619,2.040189587,0.669074136,0.0001,0.0002
488700,0.015239895,1636.090848,2.01773467,0.660247063,0.0001,0.0002
489600,0,1648.252584,2.011409483,0.657764154,0.0001,0.0002
490500,0,1690.246294,1.977317797,0.644408678,0.0001,0.0002
491400,0,1674.087823,1.977317797,0.644408678,0.0001,0.0002
492300,0,1674.087823,1.950272416,0.633846278,0.0001,0.0002
493200,0,1682.070715,1.962200688,0.638501201,0.0001,0.0002
494100,0,1701.432422,1.959204962,0.637331607,0.0001,0.0002
495000,0,1701.432422,1.959204962,0.637331607,0.0001,0.0002
495900,0,1903.01788,1.959204962,0.637331607,0.0001,0.0002
496800,0,1859.414034,1.956218369,0.636165934,0.0001,0.0002
497700,0,1859.414034,1.962200688,0.638501201,0.0001,0.0002
498600,0,1912.530648,1.962200688,0.638501201,0.0001,0.0002
499500,0,1810.734553,1.96520559,0.639674737,0.0001,0.0002
500400,0,1841.93885,1.971243088,0.642033708,0.0001,0.0002
501300,0,1884.718908,1.986500387,0.648001476,0.0001,0.0002
502200,0,1881.87924,2.020912205,0.66149497,0.0001,0.0002
503100,0,1881.87924,2.033723059,0.666530129,0.0001,0.0002
504000,0,1912.257241,2.049966853,0.672923688,0.0001,0.0002
504900,0,1758.191455,2.777660714,0.968912694,0.0001,0.0002
505800,0,1758.191455,2.814208882,0.984231375,0.0001,0.0002
506700,0,1664.977704,2.828163636,0.990090859,0.0001,0.0002
507600,0,1768.01065,2.828163636,0.990090859,0.0001,0.0002
508500,0,1768.01065,2.809587849,0.982292322,0.0001,0.0002
509400,0,1685.887994,2.809587849,0.982292322,0.0001,0.0002
510300,0,1679.780203,2.795815359,0.976516968,0.0001,0.0002
511200,0,1654.707371,2.791254486,0.974605664,0.0001,0.0002
512100,0,1662.964551,2.795815359,0.976516968,0.0001,0.0002
513000,0,1706.821128,2.800391162,0.978435154,0.0001,0.0002
513900,0,1690.679601,2.814208882,0.984231375,0.0001,0.0002
514800,0,1687.200993,2.809587849,0.982292322,0.0001,0.0002
515700,0,1680.129007,2.809587849,0.982292322,0.0001,0.0002
516600,0,1680.129007,2.814208882,0.984231375,0.0001,0.0002
517500,0,1642.713757,2.81884514,0.986177458,0.0001,0.0002
518400,0,1644.471222,2.814208882,0.984231375,0.0001,0.0002
519300,0,1644.471222,2.809587849,0.982292322,0.0001,0.0002
520200,0,1646.436169,2.809587849,0.982292322,0.0001,0.0002
521100,0,1631.195731,2.795815359,0.976516968,0.0001,0.0002
522000,0,1627.487088,2.786708469,0.972701208,0.0001,0.0002
522900,0,1620.811907,2.06314992,0.678120002,0.0001,0.0002
523800,0,1626.29135,2.0532468,0.674215908,0.0001,0.0002
524700,0,1626.29135,2.046697368,0.671636002,0.0001,0.0002
525600,0,1646.211422,2.0532468,0.674215908,0.0001,0.0002
526500,0,1667.261459,2.764198708,0.963280395,0.0001,0.0002
527400,0,1667.261459,2.791254486,0.974605664,0.0001,0.0002
528300,0,1625.489606,2.786708469,0.972701208,0.0001,0.0002
529200,0,1617.65033,2.791254486,0.974605664,0.0001,0.0002
530100,0,1617.65033,2.777660714,0.968912694,0.0001,0.0002
531000,0,1627.822535,2.777660714,0.968912694,0.0001,0.0002
531900,0,1607.33289,2.059838283,0.676814042,0.0001,0.0002
532800,0,1596.135756,2.0532468,0.674215908,0.0001,0.0002
533700,0,1587.718876,2.046697368,0.671636002,0.0001,0.0002
534600,0,1599.431441,2.030505142,0.665264766,0.0001,0.0002
535500,0,1599.431441,2.005123828,0.65529831,0.0001,0.0002
536400,0,1629.443037,2.01773467,0.660247063,0.0001,0.0002
537300,0,1632.0462,2.008261737,0.656529109,0.0001,0.0002
538200,0,1632.0462,1.998877336,0.65284936,0.0001,0.0002
539100,0,1626.752424,1.998877336,0.65284936,0.0001,0.0002
540000,0,1636.370602,1.995768663,0.651631168,0.0001,0.0002
540900,0,1636.370602,1.992669643,0.650417137,0.0001,0.0002
541800,0,1679.759773,1.986500387,0.648001476,0.0001,0.0002
542700,0,1708.348316,1.983430062,0.646799804,0.0001,0.0002
543600,0,1713.491682,1.983430062,0.646799804,0.0001,0.0002
544500,0,1795.994627,1.986500387,0.648001476,0.0001,0.0002
545400,0,1782.195226,1.974275769,0.643219184,0.0001,0.0002
546300,0,1782.195226,1.980369213,0.645602212,0.0001,0.0002
547200,0,2010.881251,1.980369213,0.645602212,0.0001,0.0002
548100,0,2076.484396,1.971243088,0.642033708,0.0001,0.0002
549000,0,2102.858934,1.977317797,0.644408678,0.0001,0.0002
549900,0.003059854,2128.998202,1.971243088,0.642033708,0.0001,0.0002
550800,0.006740274,2099.919225,1.974275769,0.643219184,0.0001,0.0002
551700,0.008971565,2099.919225,1.971243088,0.642033708,0.0001,0.0002
552600,0.010832946,2060.113274,1.974275769,0.643219184,0.0001,0.0002
553500,0.01243061,2089.534352,1.968219709,0.640852233,0.0001,0.0002
554400,0.013996742,2112.627433,1.971243088,0.642033708,0.0001,0.0002
555300,0.015779463,2108.128486,1.96520559,0.639674737,0.0001,0.0002
556200,0.018243352,1930.468157,1.950272416,0.633846278,0.0001,0.0002
557100,0.022553431,1930.468157,1.941420953,0.630395733,0.0001,0.0002
558000,0.028198414,1898.172719,1.926845721,0.624720765,0.0001,0.0002
558900,0.034408121,1866.698835,1.906804235,0.616931491,0.0001,0.0002
559800,0.0410251,1854.298479,1.881641129,0.60717484,0.0001,0.0002
560700,0.050312818,1790.771169,1.873400365,0.603985247,0.0001,0.0002
561600,0.08592056,1742.852364,1.873400365,0.603985247,0.0001,0.0002
562500,0.160238651,1742.852364,1.870669461,0.602928867,0.0001,0.0002
563400,0.175220653,1715.436022,1.862524311,0.599779959,0.0001,0.0002
564300,0.172006259,1707.955146,1.859825,0.598737015,0.0001,0.0002
565200,0.162883879,1678.877899,1.859825,0.598737015,0.0001,0.0002
566100,0.142873826,1643.892192,1.8411467,0.591528512,0.0001,0.0002
567000,0.124158709,1654.015303,1.8411467,0.591528512,0.0001,0.0002
567900,0.102984953,1666.173895,1.82803312,0.586476321,0.0001,0.0002
568800,0.080960874,1687.403833,1.876139254,0.605045025,0.0001,0.0002
569700,0.055925374,1713.898347,1.903975148,0.61583326,0.0001,0.0002
570600,0.039247204,1713.898347,1.918205157,0.621360548,0.0001,0.0002
571500,0.029744054,1672.434434,1.923956897,0.623596998,0.0001,0.0002
572400,0.020638855,1650.415274,1.932649473,0.626979471,0.0001,0.0002
573300,0.01341236,1650.415274,1.932649473,0.626979471,0.0001,0.0002
574200,0.006943739,1750.185532,1.929743233,0.62584825,0.0001,0.0002
575100,0.001740844,1831.539969,1.903975148,0.61583326,0.0001,0.0002
576000,0,1920.450889,1.873400365,0.603985247,0.0001,0.0002
576900,0,1793.455054,1.857133502,0.59769739,0.0001,0.0002
577800,0,1684.636648,1.822839844,0.584477538,0.0001,0.0002
578700,0,1684.636648,1.817675992,0.582491209,0.0001,0.0002
579600,0,1697.433113,1.807435563,0.578555462,0.0001,0.0002
580500,0,1756.230768,1.817675992,0.582491209,0.0001,0.0002
581400,0,1756.230768,1.792289455,0.572742472,0.0001,0.0002
582300,0,1575.526294,1.789789749,0.571784041,0.0001,0.0002
583200,0,1559.622645,1.792289455,0.572742472,0.0001,0.0002
584100,0,1559.622645,1.797309874,0.574668196,0.0001,0.0002
585000,0,1572.296111,1.784811196,0.569875975,0.0001,0.0002
585900,0,1567.154737,1.787297006,0.570828546,0.0001,0.0002
586800,0,1552.417993,1.770040345,0.564221211,0.0001,0.0002
587700,0,1611.034799,1.770040345,0.564221211,0.0001,0.0002
588600,0,1592.594791,1.777395083,0.56703567,0.0001,0.0002
589500,0,1541.932523,1.777395083,0.56703567,0.0001,0.0002
590400,0,1541.653829,1.82803312,0.586476321,0.0001,0.0002
591300,0,1537.157687,1.892742257,0.611475955,0.0001,0.0002
592200,0,1537.157687,1.932649473,0.626979471,0.0001,0.0002
593100,0,1591.240765,1.953240868,0.635004164,0.0001,0.0002
594000,0,1690.697786,1.971243088,0.642033708,0.0001,0.0002
594900,0,1690.697786,1.971243088,0.642033708,0.0001,0.0002
595800,0,1637.076708,1.959204962,0.637331607,0.0001,0.0002
596700,0,1580.301303,1.941420953,0.630395733,0.0001,0.0002
597600,0,1583.183835,1.887175368,0.60931844,0.0001,0.0002
598500,0,1587.694789,1.870669461,0.602928867,0.0001,0.0002
599400,0,1617.81393,1.857133502,0.59769739,0.0001,0.0002
600300,0,1617.81393,1.843792026,0.592548535,0.0001,0.0002
601200,0,1513.389307,1.833256071,0.588487671,0.0001,0.0002
602100,0,1490.353318,1.825432788,0.585475366,0.0001,0.0002
603000,0,1490.353318,1.817675992,0.582491209,0.0001,0.0002
603900,0,1444.329504,1.809984838,0.57953482,0.0001,0.0002
604800,0,1437.983482,1.807435563,0.578555462,0.0001,0.0002
605700,0,1437.983482,1.812541314,0.580517221,0.0001,0.0002
606600,0,1475.881296,1.825432788,0.585475366,0.0001,0.0002
607500,0,1439.373526,1.838508954,0.590511703,0.0001,0.0002
608400,0,1407.701321,1.876139254,0.605045025,0.0001,0.0002
609300,0,1388.860397,1.873400365,0.603985247,0.0001,0.0002
610200,0,1387.890122,1.887175368,0.60931844,0.0001,0.0002
611100,0,1387.890122,1.898342086,0.613647517,0.0001,0.0002
612000,0,1385.740746,1.903975148,0.61583326,0.0001,0.0002
612900,0,1375.241517,1.938488293,0.629253195,0.0001,0.0002
613800,0,1376.13571,1.96520559,0.639674737,0.0001,0.0002
614700,0,1372.729182,1.983430062,0.646799804,0.0001,0.0002
615600,0,1368.503838,1.986500387,0.648001476,0.0001,0.0002
616500,0,1366.764014,1.995768663,0.651631168,0.0001,0.0002
617400,0,1367.461813,2.00199571,0.654071734,0.0001,0.0002
618300,0,1398.990581,2.014567111,0.659003464,0.0001,0.0002
619200,0,1436.967426,2.005123828,0.65529831,0.0001,0.0002
620100,0,1381.198812,2.008261737,0.656529109,0.0001,0.0002
621000,0,1391.675037,2.011409483,0.657764154,0.0001,0.0002
621900,0,1391.675037,2.00199571,0.654071734,0.0001,0.0002
622800,0,1411.677785,1.998877336,0.65284936,0.0001,0.0002
623700,0,1477.882149,2.00199571,0.654071734,0.0001,0.0002
624600,0,1477.882149,2.024099763,0.662747208,0.0001,0.0002
625500,0,1565.57436,2.011409483,0.657764154,0.0001,0.0002
626400,0,1624.22977,2.005123828,0.65529831,0.0001,0.0002
627300,0,1624.22977,2.00199571,0.654071734,0.0001,0.0002
628200,0,1556.981801,1.998877336,0.65284936,0.0001,0.0002
629100,0,1675.340214,1.998877336,0.65284936,0.0001,0.0002
630000,0,1667.63558,2.011409483,0.657764154,0.0001,0.0002
630900,0,1600.265111,2.020912205,0.66149497,0.0001,0.0002
631800,0,1575.615723,2.014567111,0.659003464,0.0001,0.0002
632700,0,1575.615723,2.027297393,0.6640038,0.0001,0.0002
633600,0,1702.564162,2.043438296,0.670352825,0.0001,0.0002
634500,0,1553.066495,2.768671521,0.965151145,0.0001,0.0002
635400,0,1553.066495,2.791254486,0.974605664,0.0001,0.0002
636300,0.006127469,1533.204591,2.846986689,0.99800366,0.0001,0.0002
637200,0.026238639,1531.619741,2.828163636,0.990090859,0.0001,0.0002
638100,0.047632349,1531.619741,2.791254486,0.974605664,0.0001,0.0002
639000,0.079162113,1445.537495,2.791254486,0.974605664,0.0001,0.0002
639900,0.120982904,1390.842666,2.777660714,0.968912694,0.0001,0.0002
640800,0.158389071,1398.477008,2.773158833,0.967028567,0.0001,0.0002
641700,1.86E-01,1392.092858,2.759740323,0.961416283,0.0001,0.0002
642600,0.198525744,1504.728471,2.059838283,0.676814042,0.0001,0.0002
643500,0.203867784,1504.728471,2.0532468,0.674215908,0.0001,0.0002
644400,0.204040338,1423.849319,2.043438296,0.670352825,0.0001,0.0002
645300,0.194747665,1350.935911,2.03695119,0.667799912,0.0001,0.0002
646200,0.185561265,1350.935911,2.033723059,0.666530129,0.0001,0.0002
647100,0.170288748,1333.456216,2.027297393,0.6640038,0.0001,0.0002
648000,0.146313114,1284.13556,2.027297393,0.6640038,0.0001,0.0002
648900,0.128723243,1284.13556,2.024099763,0.662747208,0.0001,0.0002
649800,0.109905731,1201.687535,2.01773467,0.660247063,0.0001,0.0002
650700,0.094716732,1166.920478,2.008261737,0.656529109,0.0001,0.0002
651600,0.080217949,1160.668491,2.008261737,0.656529109,0.0001,0.0002
652500,0.065815017,1187.460716,1.998877336,0.65284936,0.0001,0.0002
653400,0.060036922,1198.767111,1.998877336,0.65284936,0.0001,0.0002
654300,0.062515494,1198.767111,1.998877336,0.65284936,0.0001,0.0002
655200,0.064427006,1251.98122,2.01773467,0.660247063,0.0001,0.0002
656100,0.064359807,1161.534591,2.03695119,0.667799912,0.0001,0.0002
657000,0.05627251,1151.32634,2.040189587,0.669074136,0.0001,0.0002
657900,0.036682103,1167.174616,2.046697368,0.671636002,0.0001,0.0002
658800,0.021007835,1206.821754,2.043438296,0.670352825,0.0001,0.0002
659700,0.011318057,1206.821754,2.043438296,0.670352825,0.0001,0.0002
660600,0.004732482,1219.918256,2.033723059,0.666530129,0.0001,0.0002
661500,0.000817171,1141.835935,2.03695119,0.667799912,0.0001,0.0002
662400,0,1141.399643,2.03695119,0.667799912,0.0001,0.0002
